Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status
custom-coloring-book-design,Custom Coloring Book Design,"<p>A done-for-you custom coloring book - from concept to print-ready files. You bring the idea; we build the product.</p><p><em>A finished product you can see, a process you're walked through, a deliverable you can hold and sell.</em></p>",Color Create Studio,,Custom Design Service,"custom, creation, service, coloring book, Custom Book & Product Creation Services, Custom Design Service",FALSE,Service,Custom Project,,,,,CUSTOMCOLORING-01,0,,,continue,manual,450.00,,FALSE,TRUE,,,,,FALSE,Custom Coloring Book Design | Color Create Studio,,draft
custom-kids-coloring-book-design,Custom Kids Coloring Book Design,"<p>A done-for-you custom kids coloring book - from concept to print-ready files. You bring the idea; we build the product.</p><p><em>A finished product you can see, a process you're walked through, a deliverable you can hold and sell.</em></p>",Color Create Studio,,Custom Design Service,"custom, creation, service, kids coloring book, Custom Book & Product Creation Services, Custom Design Service",FALSE,Service,Custom Project,,,,,CUSTOMKIDSCOLO-01X,0,,,continue,manual,450.00,,FALSE,TRUE,,,,,FALSE,Custom Kids Coloring Book Design | Color Create Studio,,draft
custom-adult-coloring-book-design,Custom Adult Coloring Book Design,"<p>A done-for-you custom adult coloring book - from concept to print-ready files. You bring the idea; we build the product.</p><p><em>A finished product you can see, a process you're walked through, a deliverable you can hold and sell.</em></p>",Color Create Studio,,Custom Design Service,"custom, creation, service, adult coloring book, Custom Book & Product Creation Services, Custom Design Service",FALSE,Service,Custom Project,,,,,CUSTOMADULTCOL-01,0,,,continue,manual,525.00,,FALSE,TRUE,,,,,FALSE,Custom Adult Coloring Book Design | Color Create Studio,,draft
custom-activity-book-design,Custom Activity Book Design,"<p>A done-for-you custom activity book - from concept to print-ready files. You bring the idea; we build the product.</p><p><em>A finished product you can see, a process you're walked through, a deliverable you can hold and sell.</em></p>",Color Create Studio,,Custom Design Service,"custom, creation, service, activity book, Custom Book & Product Creation Services, Custom Design Service",FALSE,Service,Custom Project,,,,,CUSTOMACTIVITY-01,0,,,continue,manual,525.00,,FALSE,TRUE,,,,,FALSE,Custom Activity Book Design | Color Create Studio,,draft
custom-journal-design-service,Custom Journal Design,"<p>A done-for-you custom journal - from concept to print-ready files. You bring the idea; we build the product.</p><p><em>A finished product you can see, a process you're walked through, a deliverable you can hold and sell.</em></p>",Color Create Studio,,Custom Design Service,"custom, creation, service, journal, Custom Book & Product Creation Services, Custom Design Service",FALSE,Service,Custom Project,,,,,CUSTOMJOURNALD-01,0,,,continue,manual,425.00,,FALSE,TRUE,,,,,FALSE,Custom Journal Design | Color Create Studio,,draft
custom-workbook-design-service,Custom Workbook Design,"<p>A done-for-you custom workbook - from concept to print-ready files. You bring the idea; we build the product.</p><p><em>A finished product you can see, a process you're walked through, a deliverable you can hold and sell.</em></p>",Color Create Studio,,Custom Design Service,"custom, creation, service, workbook, Custom Book & Product Creation Services, Custom Design Service",FALSE,Service,Custom Project,,,,,CUSTOMWORKBOOK-01X,0,,,continue,manual,450.00,,FALSE,TRUE,,,,,FALSE,Custom Workbook Design | Color Create Studio,,draft
custom-printable-pack-design,Custom Printable Pack Design,"<p>A done-for-you custom printable pack - from concept to print-ready files. You bring the idea; we build the product.</p><p><em>A finished product you can see, a process you're walked through, a deliverable you can hold and sell.</em></p>",Color Create Studio,,Custom Design Service,"custom, creation, service, printable pack, Custom Book & Product Creation Services, Custom Design Service",FALSE,Service,Custom Project,,,,,CUSTOMPRINTABL-01X,0,,,continue,manual,195.00,,FALSE,TRUE,,,,,FALSE,Custom Printable Pack Design | Color Create Studio,,draft
custom-digital-product-design,Custom Digital Product Design,"<p>A done-for-you custom digital product - from concept to print-ready files. You bring the idea; we build the product.</p><p><em>A finished product you can see, a process you're walked through, a deliverable you can hold and sell.</em></p>",Color Create Studio,,Custom Design Service,"custom, creation, service, digital product, Custom Book & Product Creation Services, Custom Design Service",FALSE,Service,Custom Project,,,,,CUSTOMDIGITALP-01XX,0,,,continue,manual,245.00,,FALSE,TRUE,,,,,FALSE,Custom Digital Product Design | Color Create Studio,,draft
custom-book-cover-design,Custom Book Cover Design,"<p>A done-for-you custom book cover - from concept to print-ready files. You bring the idea; we build the product.</p><p><em>A finished product you can see, a process you're walked through, a deliverable you can hold and sell.</em></p>",Color Create Studio,,Custom Design Service,"custom, creation, service, book cover, Custom Book & Product Creation Services, Custom Design Service",FALSE,Service,Custom Project,,,,,CUSTOMBOOKCOVE-01,0,,,continue,manual,165.00,,FALSE,TRUE,,,,,FALSE,Custom Book Cover Design | Color Create Studio,,draft
custom-book-interior-layout,Custom Book Interior Layout,"<p>A done-for-you custom interior layout - from concept to print-ready files. You bring the idea; we build the product.</p><p><em>A finished product you can see, a process you're walked through, a deliverable you can hold and sell.</em></p>",Color Create Studio,,Custom Design Service,"custom, creation, service, interior layout, Custom Book & Product Creation Services, Custom Design Service",FALSE,Service,Custom Project,,,,,CUSTOMBOOKINTE-01,0,,,continue,manual,195.00,,FALSE,TRUE,,,,,FALSE,Custom Book Interior Layout | Color Create Studio,,draft
custom-book-mockup-design,Custom Book Mockup Design,"<p>A done-for-you custom mockup - from concept to print-ready files. You bring the idea; we build the product.</p><p><em>A finished product you can see, a process you're walked through, a deliverable you can hold and sell.</em></p>",Color Create Studio,,Custom Design Service,"custom, creation, service, mockup, Custom Book & Product Creation Services, Custom Design Service",FALSE,Service,Custom Project,,,,,CUSTOMBOOKMOCK-01,0,,,continue,manual,65.00,,FALSE,TRUE,,,,,FALSE,Custom Book Mockup Design | Color Create Studio,,draft
custom-canva-book-template,Custom Canva Book Template,"<p>A done-for-you custom canva book - from concept to print-ready files. You bring the idea; we build the product.</p><p><em>A finished product you can see, a process you're walked through, a deliverable you can hold and sell.</em></p>",Color Create Studio,,Custom Design Service,"custom, creation, service, canva book, Custom Book & Product Creation Services, Custom Design Service",FALSE,Service,Custom Project,,,,,CUSTOMCANVABOO-01,0,,,continue,manual,95.00,,FALSE,TRUE,,,,,FALSE,Custom Canva Book Template | Color Create Studio,,draft
custom-activity-page-design,Custom Activity Page Design,<p>A custom activity page designed to slot right into your book or product.</p>,Color Create Studio,,Custom Design Service,"custom, page, activity page, Custom Book & Product Creation Services, Custom Design Service",FALSE,Service,Single Page,,,,,CUSTOMACTIVITY-01X,0,,,continue,manual,18.00,,FALSE,TRUE,,,,,FALSE,Custom Activity Page Design | Color Create Studio,,draft
custom-word-search-page,Custom Word Search Page,<p>A custom word search designed to slot right into your book or product.</p>,Color Create Studio,,Custom Design Service,"custom, page, word search, Custom Book & Product Creation Services, Custom Design Service",FALSE,Service,Single Page,,,,,CUSTOMWORDSEAR-01,0,,,continue,manual,12.00,,FALSE,TRUE,,,,,FALSE,Custom Word Search Page | Color Create Studio,,draft
custom-crossword-page,Custom Crossword Page,<p>A custom crossword designed to slot right into your book or product.</p>,Color Create Studio,,Custom Design Service,"custom, page, crossword, Custom Book & Product Creation Services, Custom Design Service",FALSE,Service,Single Page,,,,,CUSTOMCROSSWOR-01,0,,,continue,manual,12.00,,FALSE,TRUE,,,,,FALSE,Custom Crossword Page | Color Create Studio,,draft
custom-maze-page,Custom Maze Page,<p>A custom maze designed to slot right into your book or product.</p>,Color Create Studio,,Custom Design Service,"custom, page, maze, Custom Book & Product Creation Services, Custom Design Service",FALSE,Service,Single Page,,,,,CUSTOMMAZEPAGE-01,0,,,continue,manual,12.00,,FALSE,TRUE,,,,,FALSE,Custom Maze Page | Color Create Studio,,draft
custom-bingo-page,Custom Bingo Page,<p>A custom bingo designed to slot right into your book or product.</p>,Color Create Studio,,Custom Design Service,"custom, page, bingo, Custom Book & Product Creation Services, Custom Design Service",FALSE,Service,Single Page,,,,,CUSTOMBINGOPAG-01,0,,,continue,manual,12.00,,FALSE,TRUE,,,,,FALSE,Custom Bingo Page | Color Create Studio,,draft
custom-affirmation-card-design,Custom Affirmation Card Design,<p>A custom affirmation card designed to slot right into your book or product.</p>,Color Create Studio,,Custom Design Service,"custom, page, affirmation card, Custom Book & Product Creation Services, Custom Design Service",FALSE,Service,Single Page,,,,,CUSTOMAFFIRMAT-01,0,,,continue,manual,18.00,,FALSE,TRUE,,,,,FALSE,Custom Affirmation Card Design | Color Create Studio,,draft
custom-character-bio-page,Custom Character Bio Page,<p>A custom character bio designed to slot right into your book or product.</p>,Color Create Studio,,Custom Design Service,"custom, page, character bio, Custom Book & Product Creation Services, Custom Design Service",FALSE,Service,Single Page,,,,,CUSTOMCHARACTE-01,0,,,continue,manual,25.00,,FALSE,TRUE,,,,,FALSE,Custom Character Bio Page | Color Create Studio,,draft
book-design-consultation,Book Design Consultation,"<p>Map your entire book project in one focused session - scope, format, timeline, and budget, before you commit a dime to production.</p>",Color Create Studio,,Consultation,"consultation, book, strategy, Custom Book & Product Creation Services, Consultation",FALSE,Session,45 Minutes,,,,,BOOKDESIGNCONS-01,0,,,continue,manual,95.00,,FALSE,TRUE,,,,,FALSE,Book Design Consultation | Color Create Studio,,draft
rush-design-fee,Rush Design Fee,<p>Need it fast? Jump the queue and get your design prioritized.</p>,Color Create Studio,,Add-On,"add-on, design, Add-Ons, Add-On",FALSE,Add-On,Service,,,,,RUSHDESIGNFEE-01,0,,,continue,manual,25.00,,FALSE,TRUE,,,,,FALSE,Rush Design Fee | Color Create Studio,,draft
extra-revision,Extra Revision,<p>An additional round of revisions beyond your included edits.</p>,Color Create Studio,,Add-On,"add-on, design, Add-Ons, Add-On",FALSE,Add-On,Service,,,,,EXTRAREVISION-01,0,,,continue,manual,15.00,,FALSE,TRUE,,,,,FALSE,Extra Revision | Color Create Studio,,draft
additional-design-concept,Additional Design Concept,<p>A second original concept direction to choose from.</p>,Color Create Studio,,Add-On,"add-on, design, Add-Ons, Add-On",FALSE,Add-On,Service,,,,,ADDITIONALDESI-01,0,,,continue,manual,30.00,,FALSE,TRUE,,,,,FALSE,Additional Design Concept | Color Create Studio,,draft
canva-editable-link-add-on,Canva Editable Link Add-On,<p>Get an editable Canva link so you can tweak your design anytime.</p>,Color Create Studio,,Add-On,"add-on, design, Add-Ons, Add-On",FALSE,Add-On,Service,,,,,CANVAEDITABLEL-01,0,,,continue,manual,12.00,,FALSE,TRUE,,,,,FALSE,Canva Editable Link Add-On | Color Create Studio,,draft
extra-file-format-add-on,Extra File Format Add-On,"<p>Receive your design in an additional file format (PNG, PDF, SVG, etc.).</p>",Color Create Studio,,Add-On,"add-on, design, Add-Ons, Add-On",FALSE,Add-On,Service,,,,,EXTRAFILEFORMA-01,0,,,continue,manual,8.00,,FALSE,TRUE,,,,,FALSE,Extra File Format Add-On | Color Create Studio,,draft
commercial-use-license,Commercial Use License,<p>License your design for commercial use and resale.</p>,Color Create Studio,,Add-On,"add-on, design, Add-Ons, Add-On",FALSE,Add-On,Service,,,,,COMMERCIALUSEL-01,0,,,continue,manual,45.00,,FALSE,TRUE,,,,,FALSE,Commercial Use License | Color Create Studio,,draft
ownership-transfer-fee,Ownership Transfer Fee,<p>Full ownership transfer of the source files and rights.</p>,Color Create Studio,,Add-On,"add-on, design, Add-Ons, Add-On",FALSE,Add-On,Service,,,,,OWNERSHIPTRANS-01,0,,,continue,manual,75.00,,FALSE,TRUE,,,,,FALSE,Ownership Transfer Fee | Color Create Studio,,draft
custom-illustration-add-on,Custom Illustration Add-On,<p>Add a hand-crafted custom illustration to your design.</p>,Color Create Studio,,Add-On,"add-on, design, Add-Ons, Add-On",FALSE,Add-On,Service,,,,,CUSTOMILLUSTRA-01,0,,,continue,manual,35.00,,FALSE,TRUE,,,,,FALSE,Custom Illustration Add-On | Color Create Studio,,draft
custom-character-design-add-on,Custom Character Design Add-On,<p>Add an original custom character to your project.</p>,Color Create Studio,,Add-On,"add-on, design, Add-Ons, Add-On",FALSE,Add-On,Service,,,,,CUSTOMCHARACTE-01X,0,,,continue,manual,45.00,,FALSE,TRUE,,,,,FALSE,Custom Character Design Add-On | Color Create Studio,,draft
photo-cleanup-add-on,Photo Cleanup Add-On,"<p>Professional cleanup, retouch, and color-correction of your photo.</p>",Color Create Studio,,Add-On,"add-on, design, Add-Ons, Add-On",FALSE,Add-On,Service,,,,,PHOTOCLEANUPAD-01,0,,,continue,manual,15.00,,FALSE,TRUE,,,,,FALSE,Photo Cleanup Add-On | Color Create Studio,,draft
background-removal-add-on,Background Removal Add-On,<p>Clean background removal on your provided image.</p>,Color Create Studio,,Add-On,"add-on, design, Add-Ons, Add-On",FALSE,Add-On,Service,,,,,BACKGROUNDREMO-01,0,,,continue,manual,8.00,,FALSE,TRUE,,,,,FALSE,Background Removal Add-On | Color Create Studio,,draft
matching-social-graphic-add-on,Matching Social Media Graphic Add-On,<p>A matching social graphic to promote your design.</p>,Color Create Studio,,Add-On,"add-on, design, Add-Ons, Add-On",FALSE,Add-On,Service,,,,,MATCHINGSOCIAL-01,0,,,continue,manual,18.00,,FALSE,TRUE,,,,,FALSE,Matching Social Media Graphic Add-On | Color Create Studio,,draft
matching-thank-you-card-add-on,Matching Thank-You Card Add-On,<p>A coordinating thank-you card to complete the set.</p>,Color Create Studio,,Add-On,"add-on, design, Add-Ons, Add-On",FALSE,Add-On,Service,,,,,MATCHINGTHANKY-01,0,,,continue,manual,14.00,,FALSE,TRUE,,,,,FALSE,Matching Thank-You Card Add-On | Color Create Studio,,draft
matching-sticker-add-on,Matching Sticker Design Add-On,<p>A matching sticker design to round out your order.</p>,Color Create Studio,,Add-On,"add-on, design, Add-Ons, Add-On",FALSE,Add-On,Service,,,,,MATCHINGSTICKE-01,0,,,continue,manual,12.00,,FALSE,TRUE,,,,,FALSE,Matching Sticker Design Add-On | Color Create Studio,,draft
matching-party-favor-add-on,Matching Party Favor Design Add-On,<p>A matching favor design to extend your theme.</p>,Color Create Studio,,Add-On,"add-on, design, Add-Ons, Add-On",FALSE,Add-On,Service,,,,,MATCHINGPARTYF-01,0,,,continue,manual,16.00,,FALSE,TRUE,,,,,FALSE,Matching Party Favor Design Add-On | Color Create Studio,,draft
mockup-image-add-on,Mockup Image Add-On,<p>A realistic mockup image of your design in use.</p>,Color Create Studio,,Add-On,"add-on, design, Add-Ons, Add-On",FALSE,Add-On,Service,,,,,MOCKUPIMAGEADD-01,0,,,continue,manual,12.00,,FALSE,TRUE,,,,,FALSE,Mockup Image Add-On | Color Create Studio,,draft
print-upgrade,Print Upgrade,<p>Upgrade your order to higher-quality printing.</p>,Color Create Studio,,Add-On,"add-on, print, production, Add-Ons, Add-On",FALSE,Add-On,Upgrade,,,,,PRINTUPGRADE-01,20,,,continue,manual,8.00,,TRUE,TRUE,,,,,FALSE,Print Upgrade | Color Create Studio,,draft
premium-cardstock-upgrade,Premium Cardstock Upgrade,"<p>Thicker, premium cardstock for a luxe feel.</p>",Color Create Studio,,Add-On,"add-on, print, production, Add-Ons, Add-On",FALSE,Add-On,Upgrade,,,,,PREMIUMCARDSTO-01,20,,,continue,manual,6.00,,TRUE,TRUE,,,,,FALSE,Premium Cardstock Upgrade | Color Create Studio,,draft
matte-paper-upgrade,Matte Paper Upgrade,"<p>Smooth, glare-free matte finish.</p>",Color Create Studio,,Add-On,"add-on, print, production, Add-Ons, Add-On",FALSE,Add-On,Upgrade,,,,,MATTEPAPERUPGR-01,20,,,continue,manual,5.00,,TRUE,TRUE,,,,,FALSE,Matte Paper Upgrade | Color Create Studio,,draft
glossy-paper-upgrade,Glossy Paper Upgrade,"<p>Vibrant, high-shine glossy finish.</p>",Color Create Studio,,Add-On,"add-on, print, production, Add-Ons, Add-On",FALSE,Add-On,Upgrade,,,,,GLOSSYPAPERUPG-01,20,,,continue,manual,5.00,,TRUE,TRUE,,,,,FALSE,Glossy Paper Upgrade | Color Create Studio,,draft
sticker-paper-upgrade,Sticker Paper Upgrade,<p>Print your design on adhesive sticker paper.</p>,Color Create Studio,,Add-On,"add-on, print, production, Add-Ons, Add-On",FALSE,Add-On,Upgrade,,,,,STICKERPAPERUP-01,20,,,continue,manual,6.00,,TRUE,TRUE,,,,,FALSE,Sticker Paper Upgrade | Color Create Studio,,draft
waterproof-sticker-upgrade,Waterproof Sticker Paper Upgrade,"<p>Durable, waterproof sticker material.</p>",Color Create Studio,,Add-On,"add-on, print, production, Add-Ons, Add-On",FALSE,Add-On,Upgrade,,,,,WATERPROOFSTIC-01,20,,,continue,manual,8.00,,TRUE,TRUE,,,,,FALSE,Waterproof Sticker Paper Upgrade | Color Create Studio,,draft
holographic-sticker-upgrade,Holographic Sticker Upgrade,<p>Eye-catching holographic finish.</p>,Color Create Studio,,Add-On,"add-on, print, production, Add-Ons, Add-On",FALSE,Add-On,Upgrade,,,,,HOLOGRAPHICSTI-01X,20,,,continue,manual,9.00,,TRUE,TRUE,,,,,FALSE,Holographic Sticker Upgrade | Color Create Studio,,draft
